incident_id,incident_title,incident_date,paused_at,incident_description,loss_usd,chain,source_link,b_safe_layer,b_safe_risk_category,technical_footprint,attacker_type,recovery_status,time_to_discovery_days,impact_score,likelihood_score,detectability_score,composite_risk_score
77,20220412_ElephantMoney_CRS,2022-04-12,2022-04-13 10:27:00,"Elephant Money, a stable coin platform that uses the TRUNK token became a victim of the flash loan attack...",22200000,BSC,https://twitter.com/CertiKAlert/status/1514345918564286482,PRO,PRO-2: Oracle Manipulation,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Audited by CertiK"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Spot Price from DEX"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,1,4,4,4,3.2
78,20210516_BearnFi_CSR,2021-05-16,2021-05-16 19:26:00,This incident was due to the mis-matched asset denomination...,11000000,BSC,https://peckshield.medium.com/bearn-fi-incident-inconsistent-asset-denomination-between-vault-strategy-9b24b68ab1c0,SC,SC-3: Flawed Logic/Arithmetic,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Audited by CertiK"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,0,4,3,3,2.9
78,20210516_BearnFi_CSR,2021-05-16,2021-05-16 19:26:00,This incident was due to the mis-matched asset denomination...,11000000,BSC,https://rekt.news/bearn-rekt/,SC,SC-3: Flawed Logic/Arithmetic,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Audited by CertiK"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,0,4,3,3,2.9
79,20210703_Chainswap_S,2021-07-03,,The cross-chain asset bridge Chainswap announced the details of the hacking incident today...,800000,ETH,https://chain-swap.medium.com/chainswap-post-mortem-and-compensation-plan-90cad50898ab,SC,SC-5: Missing Input Validation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Whitehat,Partial Recovery,,2,3,2,2
79,20210703_Chainswap_S,2021-07-03,,The cross-chain asset bridge Chainswap announced the details of the hacking incident today...,800000,ETH,https://medium.com/rai-finance/hacker-has-returned-part-of-the-rai-stolen-due-to-a-loophole-in-the-chainswap-contract-9b1161eafc51,SC,SC-5: Missing Input Validation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Whitehat,Partial Recovery,,2,3,2,2
79,20210703_Chainswap_S,2021-07-03,,The cross-chain asset bridge Chainswap announced the details of the hacking incident today...,800000,ETH,https://chain-swap.medium.com/chainswap-post-mortem-and-compensation-plan-90cad50898ab,SC,SC-5: Missing Input Validation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Whitehat,Partial Recovery,,2,3,2,2
79,20210703_Chainswap_S,2021-07-03,,The cross-chain asset bridge Chainswap announced the details of the hacking incident today...,800000,ETH,https://medium.com/rai-finance/hacker-has-returned-part-of-the-rai-stolen-due-to-a-loophole-in-the-chainswap-contract-9b1161eafc51,SC,SC-5: Missing Input Validation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Whitehat,Partial Recovery,,2,3,2,2
80,20210524_AutoSharkFinance_CSR,2021-05-24,,"On May 24, 2021, 09:41:49 PM +UTC, less than 5 days after the bunny hack...",750000,BSC,https://medium.com/autosharkfin/how-autoshark-got-economically-exploited-3c644de5073a,PRO,PRO-2: Oracle Manipulation,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Spot Price from DEX"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,,2,4,4,2.2
80,20210524_AutoSharkFinance_CSR,2021-05-24,,"On May 24, 2021, 09:41:49 PM +UTC, less than 5 days after the bunny hack...",750000,BSC,https://watchpug.medium.com/sharkfinance-performance-fee-minting-incident-analysis-4b2e3bd03923,PRO,PRO-2: Oracle Manipulation,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Spot Price from DEX"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,,2,4,4,2.2
80,20210524_AutoSharkFinance_CSR,2021-05-24,,"On May 24, 2021, 09:41:49 PM +UTC, less than 5 days after the bunny hack...",750000,BSC,https://www.rekt.news/autoshark-rekt/,PRO,PRO-2: Oracle Manipulation,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Spot Price from DEX"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,,2,4,4,2.2
81,20200215_bZx_CS,2020-02-15,2020-02-16 4:59:00,There are quite a few misunderstandings circulating around about the nature of this particular hack...,355880,ETH,https://peckshield.medium.com/bzx-hack-full-disclosure-with-detailed-profit-analysis-e6b1fa9b18fc,PRO,PRO-2: Oracle Manipulation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by PeckShield"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Spot Price from DEX"", ""economic_exploit_vectors"": [""Flash Loan"", ""Liquidity Manipulation""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,1,2,4,4,2.2
81,20200215_bZx_CS,2020-02-15,2020-02-16 4:59:00,There are quite a few misunderstandings circulating around about the nature of this particular hack...,355880,ETH,https://peckshield.medium.com/bzx-hack-full-disclosure-with-detailed-profit-analysis-e6b1fa9b18fc,SC,SC-5: Missing Input Validation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by PeckShield"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Spot Price from DEX"", ""economic_exploit_vectors"": [""Flash Loan"", ""Liquidity Manipulation""], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,1,2,4,4,2.2
82,20220104_ArbixFinance_RS,2022-01-04,,"~$10 million taken, and no advanced attack techniques in sight...",10000000,BSC,https://rekt.news/arbix-rekt/,AUX,AUX-3: Malicious Actor/Insider,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Unverified Contract""], ""vulnerability_source"": ""Centralization/Backdoor""}",Insider,Funds Lost,,4,5,5,3.5
83,20201102_AxionNetwork_S,2020-11-02,,The hacker managed to mint around ~80 billion AXN tokens...,500000,ETH,https://cointelegraph.com/news/certik-dissects-the-axion-network-incident-and-subsequent-price-crash,SC,SC-6: Malicious Code/Backdoor,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by CertiK"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Insider,Funds Lost,,2,3,2,2
84,20201121_PickleFinance_CSR,2020-11-21,,Taking advantage of multiple flaws in the system...,19759355,ETH,https://github.com/banteg/evil-jar/blob/master/readme.md,PRO,PRO-5: Token Contract Manipulation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Haechi"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,,4,3,3,2.9
84,20201121_PickleFinance_CSR,2020-11-21,,Taking advantage of multiple flaws in the system...,19759355,ETH,https://github.com/banteg/evil-jar/blob/master/readme.md,SC,SC-5: Missing Input Validation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Haechi"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,,4,3,3,2.9
84,20201121_PickleFinance_CSR,2020-11-21,,Taking advantage of multiple flaws in the system...,19759355,ETH,https://peckshield.medium.com/pickle-incident-root-cause-analysis-5d73496ebc9f,PRO,PRO-5: Token Contract Manipulation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Haechi"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,,4,3,3,2.9
84,20201121_PickleFinance_CSR,2020-11-21,,Taking advantage of multiple flaws in the system...,19759355,ETH,https://peckshield.medium.com/pickle-incident-root-cause-analysis-5d73496ebc9f,SC,SC-5: Missing Input Validation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Haechi"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,,4,3,3,2.9
84,20201121_PickleFinance_CSR,2020-11-21,,Taking advantage of multiple flaws in the system...,19759355,ETH,https://slowmist.medium.com/slowmist-a981b3a2a3dc,PRO,PRO-5: Token Contract Manipulation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Haechi"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,,4,3,3,2.9
84,20201121_PickleFinance_CSR,2020-11-21,,Taking advantage of multiple flaws in the system...,19759355,ETH,https://slowmist.medium.com/slowmist-a981b3a2a3dc,SC,SC-5: Missing Input Validation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Haechi"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,,4,3,3,2.9
84,20201121_PickleFinance_CSR,2020-11-21,,Taking advantage of multiple flaws in the system...,19759355,ETH,https://www.rekt.news/pickle-finance-rekt/,PRO,PRO-5: Token Contract Manipulation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Haechi"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,,4,3,3,2.9
84,20201121_PickleFinance_CSR,2020-11-21,,Taking advantage of multiple flaws in the system...,19759355,ETH,https://www.rekt.news/pickle-finance-rekt/,SC,SC-5: Missing Input Validation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Haechi"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,,4,3,3,2.9
85,20200926_KuCoin_RS,2020-09-26,2020-09-26 3:02:00,KuCoin disclosed today a mega hack...,285000000,,https://rekt.news/epic-hack-homie/,AUX,AUX-1: Private Key Compromise,"{""chain"": ""Multiple"", ""platform_type"": ""CEX"", ""consensus_mechanism"": ""Not Applicable"", ""audit_status"": ""Not Applicable"", ""key_management"": ""Centralized Custody"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Private Key Compromise""}",Nation-State,Partial Recovery,0,5,3,5,3.2
85,20200926_KuCoin_RS,2020-09-26,2020-09-26 3:02:00,KuCoin disclosed today a mega hack...,285000000,,https://www.kucoin.com/news/en-kucoin-security-incident-update,AUX,AUX-1: Private Key Compromise,"{""chain"": ""Multiple"", ""platform_type"": ""CEX"", ""consensus_mechanism"": ""Not Applicable"", ""audit_status"": ""Not Applicable"", ""key_management"": ""Centralized Custody"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Private Key Compromise""}",Nation-State,Partial Recovery,0,5,3,5,3.2
85,20200926_KuCoin_RS,2020-09-26,2020-09-26 3:02:00,KuCoin disclosed today a mega hack...,285000000,,https://www.zdnet.com/article/kucoin-cryptocurrency-exchange-hacked-for-150-million/,AUX,AUX-1: Private Key Compromise,"{""chain"": ""Multiple"", ""platform_type"": ""CEX"", ""consensus_mechanism"": ""Not Applicable"", ""audit_status"": ""Not Applicable"", ""key_management"": ""Centralized Custody"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Private Key Compromise""}",Nation-State,Partial Recovery,0,5,3,5,3.2
86,20220214_TitanoFinance_S,2022-02-14,2022-02-14 11:52:00,"The code used to create Titano PLAY, however, was based on pre-existing code...",1900000,BSC,https://knownseclab.com/news/620c9e9b362de200693b51a8,AUX,AUX-2: Malicious Third-Party,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Centralization/Backdoor""}",Insider,Funds Lost,0,3,3,5,2.2
86,20220214_TitanoFinance_S,2022-02-14,2022-02-14 11:52:00,"The code used to create Titano PLAY, however, was based on pre-existing code...",1900000,BSC,https://titano.medium.com/,AUX,AUX-2: Malicious Third-Party,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Centralization/Backdoor""}",Insider,Funds Lost,0,3,3,5,2.2
86,20220214_TitanoFinance_S,2022-02-14,2022-02-14 11:52:00,"The code used to create Titano PLAY, however, was based on pre-existing code...",1900000,BSC,https://twitter.com/PeckShieldAlert/status/1493139576554078210,AUX,AUX-2: Malicious Third-Party,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Centralization/Backdoor""}",Insider,Funds Lost,0,3,3,5,2.2
87,20220425_WienerDoge_S,2022-04-25,,"The hacker flashloaned 2,900 BNB...",30000,BSC,https://coinyuppie.com/four-combinations-of-hackers-analysis-of-attacks-on-wiener-doge-last-kilometer-medamon-and-pidao-projects/,PRO,PRO-5: Token Contract Manipulation,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,,1,4,3,1.8
